target_id	length	eff_length	est_counts	tpm
Solyc00g120820.1.1	432	233	0	0
Solyc00g120830.1.1	849	650	0	0
Solyc00g120930.2.1	477	278	0	0
Solyc00g121230.2.1	1575	1376	0	0
Solyc00g121235.1.1	381	182	0	0
Solyc00g122530.1.1	363	164	0	0
Solyc00g123030.1.1	714	515	0	0
Solyc00g123040.2.1	644	445	0	0
Solyc00g123240.1.1	201	24.9909	0	0
Solyc00g124840.2.1	420	221	0	0
Solyc00g124850.1.1	294	95.0839	0	0
Solyc00g124860.2.1	858	659	0	0
Solyc00g125260.2.1	933	734	0	0
Solyc00g125270.2.1	816	617	0	0
Solyc00g125275.1.1	1319	1120	0	0
Solyc00g125980.1.1	204	26.1481	0	0
Solyc00g125990.2.1	999	800	140	6.41742
Solyc00g126000.1.1	153	13.4437	0	0
Solyc00g126010.1.1	174	17.1937	0	0
Solyc00g126420.2.1	312	113.011	0	0
Solyc00g126430.1.1	864	665	0	0
Solyc00g126440.2.1	582	383	0	0
Solyc00g127540.2.1	294	95.0839	0	0
Solyc00g127545.1.1	252	55.6961	0	0
Solyc00g127550.1.1	450	251	0	0
Solyc00g127560.2.1	1185	986	0	0
Solyc00g127660.3.1	720	521	863.804	60.7995
Solyc00g127670.2.1	2392	2193	1090.2	18.2301
Solyc00g127870.3.1	871	672	862	47.0392
Solyc00g128870.3.1	540	341	76	8.173
Solyc00g128875.1.1	951	752	0	0
Solyc00g129670.2.1	840	641	0	0
Solyc00g129680.2.1	636	437	0	0
Solyc00g129685.1.1	1200	1001	0	0
Solyc00g129880.2.1	1140	941	0	0
Solyc00g129980.1.1	177	17.866	0	0
Solyc00g130180.2.1	519	320	0	0
Solyc00g130190.1.1	2193	1994	0	0
Solyc00g130290.1.1	789	590	0	0
Solyc00g130690.1.1	954	755	0	0
Solyc00g130700.2.1	645	446	0	0
Solyc00g130800.2.1	1149	950	0	0
Solyc00g130810.1.1	432	233	0	0
Solyc00g131610.2.1	577	378	0	0
Solyc00g133110.2.1	3810	3611	91.5543	0.929766
Solyc00g133710.2.1	801	602	0	0
Solyc00g133720.2.1	138	11.5331	0	0
Solyc00g134620.2.1	795	596	0	0
Solyc00g134820.1.1	750	551	0	0
Solyc00g134830.1.1	1539	1340	0	0
Solyc00g134840.1.1	447	248	0	0
Solyc00g135040.2.1	699	500	0	0
Solyc00g135050.2.1	423	224	0	0
Solyc00g135060.1.1	1014	815	0	0
Solyc00g135260.2.1	834	635	0	0
Solyc00g136260.1.1	411	212	0	0
Solyc00g136560.3.1	612	413	0	0
Solyc00g136565.1.1	1136	937	1524	59.6441
Solyc00g139760.2.1	2169	1970	0	0
Solyc00g140060.3.1	896	697	2489	130.953
Solyc00g141360.1.1	690	491	371	27.7086
Solyc00g141560.2.1	872	673	0	0
Solyc00g142170.3.1	690	491	0	0
Solyc00g142160.1.1	318	119.005	0	0
Solyc00g143770.2.1	304	105.028	343	119.76
Solyc00g144470.1.1	1848	1649	0	0
Solyc00g143777.1.1	642	443	0	0
Solyc00g145170.2.1	779	580	0	0
Solyc00g147570.3.1	1701	1502	1	0.0244148
Solyc00g147577.1.1	711	512	0	0
Solyc00g153680.1.1	717	518	0	0
Solyc00g153980.1.1	168	15.9631	0	0
Solyc00g154480.2.1	912	713	0	0
Solyc00g154980.1.1	891	692	0	0
Solyc00g156980.3.1	580	381	1	0.0962493
Solyc00g157080.2.1	1065	866	0	0
Solyc00g157083.1.1	733	534	0	0
Solyc00g157087.1.1	1018	819	0	0
Solyc00g160780.2.1	505	306	0	0
Solyc00g160785.1.1	1960	1761	1.18448	0.0246656
Solyc09g056230.2.1	447	248	0	0
Solyc00g164580.1.1	534	335	0	0
Solyc00g164680.2.1	1567	1368	0	0
Solyc00g165190.1.1	219	33.0557	0	0
Solyc00g165195.1.1	1208	1009	0	0
Solyc00g167290.1.1	693	494	0	0
Solyc00g167300.2.1	1011	812	0	0
Solyc00g167800.1.1	387	188	0	0
Solyc00g170200.1.1	384	185	2	0.396443
Solyc00g170210.3.1	1360	1161	501	15.8244
Solyc00g170510.2.1	1600	1401	1	0.0261749
Solyc00g171710.2.1	1407	1208	0	0
Solyc00g171810.3.1	1263	1064	134	4.61834
Solyc00g172410.2.1	1342	1143	0	0
Solyc00g173430.2.1	387	188	0	0
Solyc00g174330.3.1	499	300	0	0
Solyc00g174340.2.1	687	488	0	0
Solyc00g174345.1.1	267	68.9638	0	0
Solyc00g178340.2.1	822	623	0	0
Solyc00g179240.2.1	300	101.044	3	1.08876
Solyc00g180440.2.1	365	166	0	0
Solyc00g180840.2.1	2256	2057	0	0
Solyc00g181240.1.1	180	18.5798	0	0
Solyc00g181250.2.1	794	595	1	0.0616319
Solyc00g183050.2.1	117	9.56096	0	0
Solyc00g183055.1.1	882	683	0	0
Solyc00g183550.2.1	2406	2207	0	0
Solyc00g183555.1.1	1674	1475	0	0
Solyc00g184350.3.1	1999	1800	901.989	18.376
Solyc00g184357.1.1	1659	1460	0	0
Solyc00g185750.1.1	1179	980	0	0
Solyc00g185850.1.1	219	33.0557	0	0
Solyc00g187050.3.1	1521	1322	0	0
Solyc00g188750.1.1	234	42.0611	0	0
Solyc00g188850.3.1	625	426	0	0
Solyc00g188853.1.1	86	7.59522	0	0
Solyc00g195350.2.1	363	164	0	0
Solyc00g188855.1.1	318	119.005	0	0
Solyc00g195360.1.1	798	599	98	5.99959
Solyc00g188857.1.1	1000	801	1166	53.3812
Solyc00g198360.1.1	693	494	0	0
Solyc00g201060.1.1	153	13.4437	0	0
Solyc00g201160.3.1	1620	1421	0	0
Solyc00g201165.1.1	779	580	0	0
Solyc00g202560.2.1	924	725	0	0
Solyc00g203660.2.1	635	436	0	0
Solyc00g207960.1.1	447	248	0	0
Solyc00g209460.2.1	634	435	0	0
Solyc12g062400.2.1	102	8.50096	0	0
Solyc00g210860.1.1	261	63.4937	0	0
Solyc00g212260.2.1	1799	1600	0	0
Solyc00g212265.1.1	642	443	0	0
Solyc00g213960.1.1	183	19.3378	0	0
Solyc00g215560.2.1	1165	966	131	4.97298
Solyc00g217560.1.1	528	329	0	0
Solyc00g217960.1.1	444	245	495	74.0903
Solyc00g218560.1.1	234	42.0611	0	0
Solyc00g222060.1.1	270	71.7636	0	0
Solyc00g222063.1.1	1236	1037	0	0
Solyc00g222067.1.1	261	63.4937	0	0
Solyc00g226760.1.1	990	791	0	0
Solyc00g227860.1.1	1413	1214	230	6.94755
Solyc00g227960.1.1	921	722	0	0
Solyc00g230060.2.1	840	641	0	0
Solyc00g230070.1.1	264	66.2053	0	0
Solyc00g230080.1.1	357	158	0	0
Solyc00g230280.1.1	396	197	0	0
Solyc00g231680.2.1	1356	1157	0	0
Solyc00g231780.2.1	331	132.001	4	1.11123
Solyc00g233480.1.1	552	353	0	0
Solyc00g237680.2.1	1324	1125	0	0
Solyc00g240580.2.1	150	13.0193	0	0
Solyc00g244280.1.1	183	19.3378	0	0
Solyc00g244290.1.1	492	293	1	0.125157
Solyc00g244300.1.1	258	60.8345	1	0.602798
Solyc00g244305.1.1	465	266	0	0
Solyc00g245200.2.1	180	18.5798	0	0
Solyc00g247300.3.1	1752	1553	0	0
Solyc00g247305.1.1	625	426	0	0
Solyc00g249200.2.1	1841	1642	0	0
Solyc00g249205.1.1	619	420	0	0
Solyc00g249900.3.1	513	314	2	0.233573
Solyc00g249910.2.1	292	93.1033	18.425	7.25711
Solyc00g254110.1.1	213	30.0561	0	0
Solyc00g254910.1.1	786	587	0	0
Solyc00g255510.1.1	1356	1157	0	0
Solyc00g256710.2.1	246	50.8321	3.41939	2.46679
Solyc00g257110.3.1	1854	1655	0	0
Solyc00g265110.3.1	1283	1084	0	0
Solyc00g265510.2.1	144	12.2368	0	0
Solyc00g266110.1.1	297	98.0609	0	0
Solyc00g268310.2.1	1395	1196	0	0
Solyc00g269810.2.1	1095	896	0	0
Solyc00g270510.1.1	555	356	0	0
Solyc00g272810.1.1	726	527	0	0
Solyc00g273110.2.1	378	179	0	0
Solyc00g275310.2.1	1158	959	0	0
Solyc00g277510.2.1	459	260	0	0
Solyc00g278110.3.1	1340	1141	1	0.0321393
Solyc00g280110.2.1	249	53.2273	0	0
Solyc03g033920.1.1	159	14.3664	0	0
Solyc03g033910.1.1	312	113.011	2	0.648983
Solyc00g281110.1.1	369	170	1	0.215712
Solyc00g282510.2.1	1749	1550	119.021	2.81587
Solyc00g283010.2.1	1908	1709	0	0
Solyc00g283110.1.1	162	14.8683	0	0
Solyc00g284510.1.1	810	611	0	0
Solyc00g286010.1.1	369	170	0	0
Solyc00g286020.1.1	939	740	0	0
Solyc00g286030.2.1	582	383	0	0
Solyc00g289230.2.1	1854	1655	29	0.642573
Solyc00g294230.2.1	594	395	0	0
Solyc00g294233.1.1	225	36.3941	0	0
Solyc00g294237.1.1	1691	1492	192	4.71905
Solyc00g300730.2.1	270	71.7636	0	0
Solyc00g304030.2.1	3242	3043	5	0.0602546
Solyc00g304035.1.1	1491	1292	0	0
Solyc00g306830.1.1	1173	974	0	0
Solyc00g308930.1.1	345	146	0	0
Solyc00g309530.1.1	159	14.3664	0	0
Solyc00g311230.2.1	644	445	2	0.164813
Solyc00g313030.1.1	162	14.8683	0	0
Solyc00g316530.1.1	237	44.1265	0	0
Solyc00g318130.2.1	3242	3043	0	0
Solyc00g318830.2.1	1454	1255	0	0
Solyc00g318835.1.1	297	98.0609	0	0
Solyc00g320430.1.1	180	18.5798	0	0
Solyc00g322630.1.1	297	98.0609	0	0
Solyc00g322635.1.1	846	647	31474	1783.9
Solyc01g005000.3.1	1710	1511	586.193	14.2265
Solyc01g005010.3.1	1139	940	1	0.0390117
Solyc01g005020.3.1	4357	4158	5052	44.5555
Solyc01g005030.3.1	7815	7616	1204	5.79725
Solyc01g005040.3.1	1016	817	0	0
Solyc01g005050.3.1	721	522	0	0
Solyc01g005060.3.1	1840	1641	0	0
Solyc01g005070.3.1	1197	998	0	0
Solyc01g005080.3.1	2666	2467	1063	15.8011
Solyc01g005090.3.1	3469	3270	1216	13.6367
Solyc01g005100.3.1	1749	1550	1317	31.1585
Solyc01g005110.3.1	814	615	1237	73.7593
Solyc01g005120.3.1	1392	1193	585	17.982
Solyc01g005130.2.1	1025	826	8	0.355167
Solyc01g005140.3.1	1255	1056	7	0.243084
Solyc01g005150.3.1	974	775	0	0
Solyc01g005160.3.1	1281	1082	0	0
Solyc01g005170.2.1	1260	1061	0	0
Solyc01g005180.1.1	276	77.4659	0	0
Solyc01g005190.1.1	864	665	0	0
Solyc01g005200.1.1	891	692	0	0
Solyc01g005210.3.1	2713	2514	2103	30.6758
Solyc01g005220.3.1	2419	2220	709	11.7116
Solyc01g005230.3.1	1026	827	2620.9	116.216
Solyc01g005240.3.1	2408	2209	1788.5	29.6904
Solyc01g005250.3.1	1959	1760	3427.5	71.4146
Solyc01g005260.3.1	991	792	225	10.4179
Solyc01g005270.3.1	935	736	818	40.7566
Solyc01g005280.3.1	723	524	0	0
Solyc01g005290.3.1	174	17.1937	0	0
Solyc01g005295.1.1	168	15.9631	0	0
Solyc01g005300.3.1	2119	1920	10.7941	0.206161
Solyc01g005305.1.1	696	497	12.2059	0.900608
Solyc01g005310.3.1	2168	1969	0	0
Solyc01g005320.2.1	1172	973	144	5.42715
Solyc01g005330.3.1	3256	3057	4454	53.429
Solyc01g005340.3.1	2678	2479	105	1.55323
Solyc01g005350.3.1	1159	960	159.099	6.07743
Solyc01g005360.3.1	1026	827	0	0
Solyc01g005370.3.1	519	320	595	68.1851
Solyc01g005380.2.1	1818	1619	0	0
Solyc01g005385.1.1	1558	1359	76	2.05077
Solyc01g005390.3.1	875	676	4	0.216988
Solyc01g005400.3.1	2075	1876	128	2.50207
Solyc01g005410.3.1	721	522	4057	285.008
Solyc01g005420.2.1	827	628	0	0
Solyc01g005430.3.1	2086	1887	1546	30.0442
Solyc01g005440.3.1	1389	1190	1237	38.1193
Solyc01g005450.3.1	1187	988	0	0
Solyc01g005460.3.1	2159	1960	98	1.83355
Solyc01g005470.3.1	867	668	579	31.7852
Solyc01g005480.3.1	1862	1663	170	3.74869
Solyc01g005490.3.1	1603	1404	582	15.2012
Solyc01g005500.3.1	1237	1038	0	0
Solyc01g005510.3.1	1674	1475	0	0
Solyc01g005520.3.1	1231	1032	0	0
Solyc01g005530.3.1	2054	1855	101	1.99664
Solyc01g005540.3.1	2236	2037	506	9.10923
Solyc01g005550.3.1	2066	1867	2678	52.6003
Solyc01g005560.3.1	1717	1518	36094	871.938
Solyc01g005570.3.1	955	756	1082.93	52.5292
Solyc01g005575.1.1	953	754	2407.07	117.068
Solyc01g005590.2.1	418	219	5	0.837237
Solyc01g005600.3.1	2538	2339	2993	46.9244
Solyc01g005610.3.1	1068	869	0	0
Solyc01g005620.3.1	1539	1340	18427	504.281
Solyc01g005630.2.1	678	479	168	12.8616
Solyc01g005640.3.1	1384	1185	85	2.63041
Solyc01g005650.2.1	1587	1388	0	0
Solyc01g005660.2.1	384	185	0	0
Solyc01g005665.1.1	336	137	0	0
Solyc01g005670.3.1	870	671	2	0.109302
Solyc01g005680.3.1	955	756	341	16.5407
Solyc01g005690.3.1	1366	1167	1198	37.6451
Solyc01g005700.3.1	2573	2374	623	9.62343
Solyc01g005705.1.1	348	149	0	0
Solyc01g005710.2.1	604	405	0	0
Solyc01g005720.3.1	2199	2000	0	0
Solyc01g005715.1.1	1690	1491	0	0
Solyc01g005730.3.1	3708	3509	0	0
Solyc01g005740.3.1	229	38.8143	0	0
Solyc01g005750.1.1	279	80.3587	0	0
Solyc01g005755.1.1	1602	1403	0	0
Solyc01g005760.3.1	4857	4658	0	0
Solyc01g005770.3.1	4014	3815	0	0
Solyc01g005775.1.1	2449	2250	110	1.7928
Solyc01g005790.1.1	1377	1178	543	16.9035
Solyc01g005795.1.1	460	261	2	0.281004
Solyc01g005800.3.1	2919	2720	343	4.62432
Solyc01g005810.3.1	1380	1181	2676	83.0919
Solyc01g005820.3.1	1209	1010	7819	283.891
Solyc01g005825.1.1	399	200	0	0
Solyc01g005830.3.1	1965	1766	917	19.0415
Solyc01g005840.3.1	874	675	421	22.8718
Solyc01g005850.2.1	888	689	11890.1	632.835
Solyc01g005860.2.1	338	139	4758	1255.25
Solyc01g005865.1.1	509	310	0	0
Solyc01g005870.2.1	2439	2240	0	0
Solyc01g005880.1.1	1044	845	2375.73	103.101
Solyc01g005890.1.1	789	590	1823.68	113.35
Solyc01g005900.2.1	840	641	0	0
Solyc01g005895.1.1	1104	905	0	0
Solyc01g005910.3.1	5273	5074	3053.99	22.0719
Solyc01g005920.2.1	1719	1520	5.00544	0.120759
Solyc01g005930.3.1	1450	1251	0	0
Solyc01g005940.3.1	807	608	0	0
Solyc01g005950.3.1	2136	1937	2748	52.0247
Solyc01g005960.3.1	2562	2363	2759	42.8164
Solyc01g005970.3.1	2422	2223	607	10.0132
Solyc01g005980.3.1	1485	1286	64	1.82499
Solyc01g005990.3.1	834	635	78	4.50447
Solyc01g006000.3.1	3048	2849	601	7.73578
Solyc01g006010.3.1	3095	2896	290	3.67216
Solyc01g006020.3.1	1079	880	4	0.166686
Solyc01g006040.3.1	3887	3688	1724	17.1423
Solyc01g006050.2.1	1390	1191	654	20.1367
Solyc01g006060.3.1	579	380	1	0.0965025
Solyc01g006070.2.1	959	760	345	16.6467
Solyc01g006080.2.1	1029	830	0	0
Solyc01g006090.3.1	1184	985	551.668	20.5383
Solyc01g006100.3.1	2930	2731	1080	14.5019
Solyc01g006110.3.1	1631	1432	1681	43.0474
Solyc01g006120.3.1	2509	2310	3301	52.403
Solyc01g006130.3.1	1016	817	6	0.269309
Solyc01g006140.3.1	1869	1670	297	6.52172
Solyc01g006150.3.1	1425	1226	91	2.72191
Solyc01g006160.3.1	461	262	3960	554.263
Solyc01g006170.3.1	1103	904	1010.33	40.9844
Solyc01g006180.3.1	2508	2309	1815	28.8254
Solyc01g006190.3.1	927	728	1621	81.6533
Solyc01g006195.1.1	264	66.2053	0	0
Solyc01g006200.3.1	1265	1066	321	11.0426
Solyc01g006210.3.1	1145	946	10	0.387642
Solyc01g006220.2.1	1693	1494	453	11.1191
Solyc01g006230.3.1	2400	2201	2442	40.6863
Solyc01g006240.3.1	702	503	0	0
Solyc01g006250.2.1	870	671	0	0
Solyc01g006260.3.1	978	779	5	0.235372
Solyc01g006270.2.1	450	251	0	0
Solyc01g006280.3.1	2956	2757	4820	64.111
Solyc01g006290.3.1	1037	838	0	0
Solyc01g006300.3.1	1245	1046	4	0.140233
Solyc01g006310.3.1	1052	853	0	0
Solyc01g006320.3.1	513	314	94	10.9779
Solyc01g006330.3.1	1542	1343	0	0
Solyc01g006340.3.1	1756	1557	9	0.211971
Solyc01g006350.3.1	2617	2418	6458	97.9409
Solyc01g006360.3.1	2640	2441	3668	55.1041
Solyc01g006370.3.1	6437	6238	10369	60.9556
Solyc01g006380.2.1	1604	1405	20	0.522007
Solyc01g006390.2.1	612	413	0	0
Solyc01g006400.3.1	661	462	1197	95.0111
Solyc01g006410.3.1	510	311	0	0
Solyc01g006420.3.1	435	236	0	0
Solyc01g006430.3.1	1319	1120	4296	140.659
Solyc01g006440.2.1	2729	2530	0	0
Solyc01g006450.3.1	1691	1492	1078	26.4955
Solyc01g006460.2.1	1659	1460	0	0
Solyc01g006470.1.1	867	668	0	0
Solyc01g006480.3.1	1242	1043	922	32.4167
Solyc01g006490.3.1	2167	1968	770	14.3479
Solyc01g006500.3.1	1792	1593	162	3.72925
Solyc01g006510.3.1	1586	1387	812	21.4685
Solyc01g006520.3.1	2682	2483	1	0.0147688
Solyc01g006530.1.1	2418	2219	0	0
Solyc01g006540.3.1	2864	2665	0	0
Solyc01g006545.1.1	1494	1295	0	0
Solyc01g006550.3.1	2584	2385	0	0
Solyc01g006560.3.1	1500	1301	0	0
Solyc01g006565.1.1	722	523	0	0
Solyc01g006570.1.1	174	17.1937	0	0
Solyc01g006575.1.1	567	368	0	0
Solyc01g006580.3.1	1175	976	7622.06	286.381
Solyc01g006590.2.1	1764	1565	0	0
Solyc01g006600.2.1	4274	4075	0	0
Solyc01g006610.2.1	1442	1243	1816.55	53.5918
Solyc01g006620.3.1	2307	2108	213	3.70537
Solyc01g006630.3.1	1994	1795	2304	47.0696
Solyc01g006640.1.1	6960	6761	0	0
Solyc01g006650.2.1	4582	4383	2.43615	0.0203824
Solyc01g006660.2.1	2934	2735	9398.56	126.016
Solyc01g006665.1.1	840	641	0	0
Solyc01g006670.2.1	1662	1463	113	2.83241
Solyc01g006680.3.1	1771	1572	703	16.3993
Solyc01g006690.3.1	2014	1815	1065	21.5177
Solyc01g006700.3.1	2547	2348	2437	38.061
Solyc01g006710.3.1	4619	4420	2160	17.9207
Solyc01g006720.3.1	3039	2840	160	2.06597
Solyc01g006730.3.1	2044	1845	0	0
Solyc01g006735.1.1	339	140	0	0
Solyc01g006740.3.1	1625	1426	575	14.7867
Solyc01g006750.2.1	542	343	0	0
Solyc01g006755.1.1	342	143	0	0
Solyc01g006760.3.1	1054	855	0	0
Solyc01g006770.2.1	2088	1889	0	0
Solyc01g006780.3.1	620	421	197	17.1596
Solyc01g006790.2.1	731	532	138	9.51239
Solyc01g006800.3.1	3404	3205	3066	35.0806
Solyc01g006810.3.1	1588	1389	1760	46.4657
Solyc01g006820.2.1	768	569	28.4659	1.83458
Solyc01g006825.1.1	1215	1016	1180.54	42.6099
Solyc01g006830.3.1	2088	1889	1280	24.8485
Solyc01g006840.3.1	3983	3784	1541	14.9339
Solyc01g006850.1.1	3294	3095	465	5.50953
Solyc01g006860.3.1	2402	2203	416.714	6.93659
Solyc01g006870.3.1	2781	2582	1043.29	14.8173
Solyc01g006880.3.1	5945	5746	1671	10.6643
Solyc01g006890.3.1	2923	2724	5227	70.3668
Solyc01g006900.3.1	1015	816	5956	267.662
Solyc01g006910.3.1	546	347	309	32.6551
Solyc01g006920.3.1	4022	3823	0	0
Solyc01g006925.1.1	423	224	0	0
Solyc01g006930.3.1	3186	2987	235	2.88506
Solyc01g006940.3.1	1176	977	578	21.6948
Solyc01g006950.3.1	1563	1364	821	22.0725
Solyc01g006960.3.1	4497	4298	4436	37.8484
Solyc01g006970.3.1	3290	3091	1202	14.2603
Solyc01g006980.3.1	1750	1551	4268	100.91
Solyc01g006990.3.1	1561	1362	2982	80.2884
Solyc01g006993.1.1	780	581	0	0
Solyc01g006997.1.1	855	656	0	0
Solyc01g007000.3.1	1375	1176	0	0
Solyc01g007010.2.1	1360	1161	0	0
Solyc01g007020.3.1	753	554	175	11.5838
Solyc01g007025.1.1	438	239	0	0
Solyc01g007030.3.1	678	479	0	0
Solyc01g007040.3.1	489	290	0	0
Solyc01g007050.2.1	1412	1213	0	0
Solyc01g007060.3.1	2233	2034	339	6.11183
Solyc01g007070.3.1	3431	3232	318	3.6081
Solyc01g007080.3.1	1836	1637	0	0
Solyc01g007090.1.1	1869	1670	0	0
Solyc01g007100.3.1	2858	2659	727	10.0262
Solyc01g007110.3.1	5589	5390	474.844	3.23061
Solyc01g007120.3.1	3503	3304	1228.74	13.6377
Solyc01g007130.3.1	3666	3467	38	0.401932
Solyc01g007140.3.1	3332	3133	1363	15.9536
Solyc01g007150.3.1	3472	3273	8584	96.1759
Solyc01g007160.3.1	1526	1327	292	8.06927
Solyc01g007170.3.1	2910	2711	1264	17.0978
Solyc01g007180.3.1	822	623	2	0.117724
Solyc01g007190.3.1	1084	885	72	2.9834
Solyc01g007200.2.1	1062	863	0	0
Solyc01g007210.3.1	412	213	0	0
Solyc01g007220.3.1	636	437	2368	198.711
Solyc01g007230.3.1	690	491	613	45.7827
Solyc01g007240.3.1	685	486	0	0
Solyc01g007250.3.1	1023	824	857.393	38.1571
Solyc01g007260.3.1	3274	3075	151	1.80075
Solyc01g007270.1.1	213	30.0561	0	0
Solyc01g007265.1.1	2053	1854	416.907	8.24617
Solyc01g007740.3.1	849	650	7.09256	0.40014
Solyc01g007750.3.1	3201	3002	3	0.0366465
Solyc01g007760.3.1	2073	1874	322	6.30099
Solyc01g007770.2.1	727	528	99.6031	6.91769
Solyc01g007780.3.1	3557	3358	317.397	3.46613
Solyc01g007790.3.1	1895	1696	521	11.2651
Solyc01g007800.3.1	549	350	286	29.9654
Solyc01g007810.1.1	897	698	0	0
Solyc01g007830.2.1	2594	2395	0	0
Solyc01g007840.3.1	858	659	201	11.1849
Solyc01g007850.2.1	3138	2939	337	4.20487
Solyc01g007855.1.1	1693	1494	1050.04	25.7739
Solyc01g007860.3.1	725	526	4305.96	300.197
Solyc01g007870.3.1	615	416	0	0
Solyc01g007880.3.1	3567	3368	508	5.53113
Solyc01g007890.2.1	1309	1110	13	0.42948
Solyc01g007895.1.1	417	218	0	0
Solyc01g007900.3.1	1840	1641	1180	26.3691
Solyc01g007910.3.1	1534	1335	5235	143.8
Solyc01g007930.3.1	1615	1416	275	7.12183
Solyc01g007920.2.1	1145	946	259	10.0399
Solyc01g007940.3.1	1826	1627	0	0
Solyc01g007950.3.1	1562	1363	0	0
Solyc01g007955.1.1	1999	1800	1	0.0203728
Solyc01g007960.3.1	2394	2195	431	7.20054
Solyc01g007970.2.1	1944	1745	0	0
Solyc01g007980.3.1	2105	1906	0	0
Solyc01g007990.3.1	2422	2223	351	5.79015
Solyc01g008000.3.1	850	651	5043.35	284.093
Solyc01g008005.1.1	432	233	0	0
Solyc01g008010.3.1	1272	1073	394	13.4654
Solyc01g008020.3.1	1606	1407	3640	94.8702
Solyc01g008030.3.1	463	264	244	33.8929
Solyc01g008040.1.1	1131	932	0	0
Solyc01g008050.3.1	1254	1055	106	3.68448
Solyc01g008060.3.1	1742	1543	692	16.4461
Solyc01g008070.3.1	1539	1340	453.763	12.4178
Solyc01g008080.3.1	2860	2661	5430.59	74.8385
Solyc01g008090.3.1	573	374	1827.64	179.202
Solyc01g008100.3.1	1183	984	571	21.2796
Solyc01g008110.3.1	1940	1741	8409	177.12
Solyc01g008115.1.1	330	131.001	0	0
Solyc01g008120.3.1	6266	6067	5446	32.9174
Solyc01g008130.3.1	2388	2189	391	6.55018
Solyc01g008140.3.1	3042	2843	308	3.9728
Solyc01g008150.1.1	150	13.0193	0	0
Solyc01g008160.3.1	462	263	784	109.316
Solyc01g008170.3.1	2500	2301	1701	27.1088
Solyc01g008180.3.1	2388	2189	550	9.21381
Solyc01g008190.3.1	295	96.0755	190	72.521
Solyc01g008200.3.1	662	463	1	0.079203
Solyc01g008220.3.1	1054	855	0	0
Solyc01g008230.3.1	750	551	205	13.6435
Solyc01g008240.3.1	2572	2373	0	0
Solyc01g008250.3.1	1009	810	156	7.06256
Solyc01g008260.3.1	1146	947	35	1.35532
Solyc01g008270.3.1	992	793	1244	57.5267
Solyc01g008280.3.1	1355	1156	91	2.88673
Solyc01g008290.3.1	1850	1651	1538	34.1611
Solyc01g008300.2.1	1408	1209	4	0.121327
Solyc01g008310.3.1	2370	2171	3963	66.9401
Solyc01g008320.3.1	3927	3728	1199	11.7941
Solyc01g008330.3.1	2092	1893	16520	320.023
Solyc01g008340.3.1	1454	1255	395	11.5419
Solyc01g008350.3.1	651	452	0	0
Solyc01g008360.3.1	812	613	984	58.865
Solyc01g008370.3.1	1387	1188	6363	196.412
Solyc01g008400.3.1	3690	3491	3	0.0315133
Solyc01g008405.1.1	438	239	0	0
Solyc01g008390.2.1	1086	887	0	0
Solyc01g008410.2.1	2163	1964	0	0
Solyc01g008415.1.1	231	40.0835	0	0
Solyc01g008420.3.1	1715	1516	305	7.37773
Solyc01g008430.2.1	2007	1808	0	0
Solyc01g008440.3.1	2495	2296	132	2.10826
Solyc01g008450.1.1	834	635	0	0
Solyc01g008460.3.1	1014	815	299	13.4535
Solyc01g008470.3.1	1415	1216	1890	56.9968
Solyc01g008471.1.1	551	352	1	0.104179
Solyc01g008472.1.1	324	125.002	0	0
Solyc01g008474.1.1	552	353	0	0
Solyc01g008476.1.1	618	419	0	0
Solyc01g008478.1.1	663	464	0	0
Solyc01g008480.3.1	2270	2071	564	9.98669
Solyc01g008485.1.1	396	197	1	0.186147
Solyc01g008490.3.1	977	778	4	0.18854
Solyc01g008493.1.1	492	293	0	0
Solyc01g008497.1.1	4756	4557	0	0
Solyc01g008500.3.1	3258	3059	0	0
Solyc01g008510.3.1	348	149	0	0
Solyc01g008520.3.1	1595	1396	341	8.95759
Solyc01g008530.3.1	1486	1287	871	24.8177
Solyc01g008540.3.1	1132	933	0	0
Solyc01g008550.4.1	1402	1203	4254	129.674
Solyc01g008560.3.1	2036	1837	2257	45.0552
Solyc01g008570.1.1	783	584	0	0
Solyc01g008580.1.1	462	263	0	0
Solyc01g008590.1.1	540	341	88	9.46348
Solyc01g008600.3.1	4581	4382	834	6.97937
Solyc01g008610.3.1	2218	2019	0	0
Solyc01g008620.3.1	1229	1030	0	0
Solyc01g008640.3.1	1993	1794	0	0
Solyc01g008650.3.1	1882	1683	1095	23.859
Solyc01g008660.3.1	1680	1481	174	4.30841
Solyc01g008670.3.1	1806	1607	0	0
Solyc01g008680.3.1	1021	822	0	0
Solyc01g008690.3.1	1583	1384	0	0
Solyc01g008700.3.1	1345	1146	1	0.0319991
Solyc01g008710.4.1	1317	1118	0	0
Solyc01g008720.2.1	1280	1081	0	0
Solyc01g008730.3.1	1664	1465	495	12.3905
Solyc01g008740.2.1	3201	3002	0	0
Solyc01g008760.3.1	1134	935	0	0
Solyc01g008770.3.1	4087	3888	1836	17.3168
Solyc01g008780.3.1	1346	1147	156	4.98751
Solyc01g008790.3.1	5367	5168	14.6911	0.104245
Solyc01g008800.2.1	5618	5419	112287	759.86
Solyc01g008810.3.1	1312	1113	0	0
Solyc01g008820.3.1	1394	1195	4564	140.055
Solyc01g008830.2.1	2318	2119	0	0
